city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,max_wind_gust,precip,events,Rain,Fog,Thunderstorm,Snow,Hail
Beijing,2016-07-07,2016,7,7,33.89,28.33,22.78,21.11,19.44,17.22,83,59,32,1013.2,1010.83,1008.13,12.7,7.62,2.54,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-08,2016,7,8,32.78,28.33,23.89,23.33,21.11,19.44,83,67,36,1010.16,1008.13,1005.08,20.32,10.16,5.08,14.48,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-09,2016,7,9,35.56,30.0,25.0,23.89,22.22,20.0,89,64,34,1007.11,1004.4,1002.03,12.7,10.16,5.08,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-10,2016,7,10,36.67,31.11,25.0,23.89,21.67,18.89,89,58,30,1004.06,1002.03,1000.0,22.86,10.16,2.54,20.92,9.66,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-11,2016,7,11,35.56,30.56,25.56,22.78,21.11,18.89,78,55,33,1002.03,999.32,996.95,15.24,10.16,5.08,25.75,12.87,43.45,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-12,2016,7,12,30.56,27.22,23.89,22.78,21.11,19.44,89,68,48,1003.05,1000.0,996.95,48.26,17.78,7.62,20.92,11.27,28.97,0.51,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-13,2016,7,13,36.67,28.89,21.67,21.11,17.78,13.89,94,51,18,1005.42,1003.72,1002.03,48.26,30.48,15.24,17.7,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-14,2016,7,14,32.78,27.22,21.67,22.22,17.22,13.89,94,54,24,1007.11,1006.09,1004.06,33.02,15.24,5.08,20.92,8.05,40.23,4.06,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-15,2016,7,15,23.33,22.22,20.56,21.11,18.89,17.22,94,84,68,1006.09,1004.06,1002.71,17.78,12.7,7.62,14.48,8.05,0.0,5.08,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-16,2016,7,16,26.67,23.33,20.56,18.89,17.22,15.0,88,67,39,1005.42,1003.05,1002.03,20.32,15.24,12.7,14.48,8.05,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-17,2016,7,17,30.56,26.11,21.67,21.11,19.44,16.67,88,66,38,1008.13,1006.43,1005.08,15.24,10.16,5.08,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-18,2016,7,18,30.0,26.67,22.78,23.89,21.11,18.89,94,77,54,1008.13,1007.11,1006.09,15.24,10.16,2.54,14.48,6.44,0.0,2.03,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-19,2016,7,19,25.0,24.44,22.78,23.89,22.22,20.0,95,87,74,1008.13,1007.45,1006.09,10.16,5.08,2.54,17.7,4.83,0.0,10.92,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-20,2016,7,20,23.89,22.22,21.11,21.67,20.56,18.89,97,92,73,1007.11,1002.03,997.97,15.24,7.62,2.54,28.97,14.48,54.72,125.98,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-21,2016,7,21,26.67,24.44,21.67,23.89,22.78,21.11,100,92,79,1001.35,1000.34,998.98,40.64,15.24,2.54,14.48,8.05,0.0,11.94,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-22,2016,7,22,30.56,27.22,23.89,25.0,23.89,22.78,100,82,62,1002.03,1000.68,998.98,15.24,7.62,0.0,17.7,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-07-23,2016,7,23,33.33,27.78,22.78,27.78,25.0,21.11,94,83,56,1004.06,1001.01,998.98,17.78,7.62,2.54,43.45,6.44,61.16,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-07-24,2016,7,24,33.89,28.89,23.89,27.22,24.44,22.78,100,79,56,1005.08,1004.06,1002.71,15.24,12.7,5.08,20.92,6.44,0.0,1.02,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-07-25,2016,7,25,32.22,27.78,23.89,26.11,24.44,18.89,100,82,54,1004.06,1002.03,1000.0,45.72,12.7,2.54,17.7,8.05,35.41,11.94,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-07-26,2016,7,26,33.89,28.33,22.78,23.89,19.44,16.11,89,58,34,1005.08,1003.38,1002.03,48.26,30.48,10.16,17.7,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-27,2016,7,27,35.0,28.89,22.78,26.11,22.78,19.44,94,73,49,1004.06,1001.69,998.98,15.24,10.16,5.08,49.89,6.44,0.0,7.11,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-07-28,2016,7,28,32.78,27.22,21.67,26.11,22.22,20.0,94,73,53,1003.05,1001.35,1000.0,17.78,10.16,5.08,14.48,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-29,2016,7,29,33.33,28.89,25.0,26.11,25.0,22.78,100,79,54,1007.11,1004.4,1001.35,12.7,7.62,2.54,14.48,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-07-30,2016,7,30,31.67,27.78,23.89,27.22,24.44,21.11,94,85,64,1010.16,1007.79,1005.08,22.86,5.08,0.0,17.7,8.05,28.97,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-07-31,2016,7,31,28.33,25.0,21.67,23.89,22.78,21.11,94,85,63,1011.17,1008.8,1007.11,15.24,10.16,5.08,17.7,6.44,0.0,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-08-01,2016,8,1,31.67,28.33,25.0,25.0,23.89,22.78,94,78,54,1010.16,1008.8,1007.11,12.7,10.16,2.54,14.48,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-02,2016,8,2,33.89,28.89,23.89,23.89,22.22,20.0,94,68,42,1011.17,1009.14,1007.11,30.48,12.7,2.54,14.48,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-03,2016,8,3,35.56,30.0,23.89,25.0,23.33,20.56,100,69,35,1010.16,1009.48,1007.79,17.78,7.62,2.54,11.27,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-04,2016,8,4,33.89,30.0,25.56,25.0,24.44,22.78,94,73,54,1011.17,1009.48,1008.13,12.7,7.62,2.54,14.48,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-05,2016,8,5,32.78,28.89,25.0,25.0,23.89,21.67,94,74,44,1011.17,1009.14,1007.11,17.78,10.16,5.08,14.48,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-06,2016,8,6,32.78,28.89,25.0,26.11,24.44,21.11,100,78,58,1008.13,1005.75,1003.05,15.24,7.62,2.54,17.7,6.44,35.41,0.0,Thunderstorm,0.0,0.0,1.0,0.0,0.0
Beijing,2016-08-07,2016,8,7,31.67,27.22,22.78,23.33,22.22,20.0,100,74,44,1010.16,1007.45,1005.08,48.26,20.32,7.62,17.7,9.66,0.0,3.05,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-08-08,2016,8,8,32.78,27.78,22.78,22.78,20.0,17.22,100,65,32,1011.17,1009.48,1007.79,48.26,17.78,5.08,17.7,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-09,2016,8,9,31.67,25.56,20.0,24.44,20.56,17.22,94,68,37,1010.16,1008.13,1006.09,25.4,12.7,2.54,20.92,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-10,2016,8,10,33.89,30.0,25.56,25.56,24.44,22.78,94,74,50,1008.13,1006.43,1005.08,15.24,10.16,2.54,17.7,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-11,2016,8,11,35.0,31.11,26.67,27.22,25.56,25.0,89,74,53,1007.11,1006.09,1005.08,12.7,10.16,5.08,17.7,9.66,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-12,2016,8,12,32.78,28.89,25.0,27.22,25.0,22.22,95,83,60,1006.09,1005.08,1004.06,22.86,7.62,2.54,25.75,8.05,0.0,49.02,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-08-13,2016,8,13,31.67,27.78,22.78,24.44,20.56,14.44,94,69,34,1006.09,1005.42,1004.06,45.72,25.4,7.62,25.75,8.05,43.45,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-14,2016,8,14,33.89,27.22,20.56,23.89,18.89,14.44,88,59,30,1007.11,1006.09,1005.08,48.26,38.1,10.16,17.7,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-15,2016,8,15,27.78,24.44,20.56,23.89,18.89,16.11,88,68,44,1010.16,1007.79,1006.09,48.26,20.32,7.62,17.7,8.05,35.41,5.08,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-16,2016,8,16,31.67,25.56,18.89,21.11,19.44,17.78,94,68,40,1007.11,1005.08,1003.05,30.48,20.32,12.7,14.48,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-17,2016,8,17,27.78,25.56,22.78,23.89,22.22,20.56,94,83,59,1005.08,1004.06,1002.71,17.78,10.16,2.54,11.27,4.83,20.92,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-18,2016,8,18,25.0,23.33,21.67,23.33,22.22,21.67,100,94,85,1003.05,1001.69,1000.0,10.16,5.08,0.0,14.48,6.44,0.0,13.97,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-19,2016,8,19,32.78,27.78,22.78,22.78,20.56,18.89,94,66,36,1009.14,1005.42,1002.03,48.26,33.02,10.16,20.92,11.27,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-20,2016,8,20,31.67,26.67,21.67,22.78,21.11,17.22,100,72,40,1010.16,1008.46,1006.09,15.24,10.16,5.08,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-21,2016,8,21,33.89,27.78,21.67,23.89,22.22,21.11,94,70,43,1011.17,1009.14,1008.13,27.94,12.7,5.08,14.48,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-22,2016,8,22,33.89,28.89,23.89,22.78,20.56,16.11,94,63,36,1013.2,1011.17,1009.14,45.72,15.24,5.08,17.7,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-23,2016,8,23,30.0,26.67,23.89,22.78,20.56,17.78,89,68,43,1009.14,1006.77,1004.06,20.32,10.16,5.08,11.27,8.05,0.0,0.25,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-24,2016,8,24,31.67,27.22,22.78,23.89,22.22,20.56,94,73,54,1006.09,1004.4,1002.03,12.7,10.16,5.08,14.48,6.44,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-25,2016,8,25,30.0,24.44,17.78,23.89,13.33,7.22,89,47,16,1016.25,1010.83,1004.06,48.26,25.4,5.08,32.19,12.87,49.89,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-26,2016,8,26,30.56,22.78,15.0,13.89,9.44,5.56,82,44,14,1018.28,1016.25,1014.22,48.26,40.64,20.32,17.7,9.66,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-27,2016,8,27,32.78,24.44,15.56,15.0,10.56,2.78,82,47,12,1015.24,1012.53,1009.14,48.26,25.4,5.08,32.19,9.66,35.41,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-28,2016,8,28,32.78,24.44,15.56,13.89,10.56,5.56,82,43,11,1014.22,1011.85,1010.16,48.26,38.1,22.86,17.7,9.66,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-29,2016,8,29,30.56,23.33,15.56,17.22,12.22,7.78,88,49,17,1013.2,1011.85,1010.16,48.26,30.48,17.78,17.7,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-08-30,2016,8,30,32.78,25.56,17.78,17.78,15.0,11.11,94,56,21,1011.17,1005.75,1000.68,35.56,22.86,12.7,17.7,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-08-31,2016,8,31,35.56,26.11,16.67,17.78,6.67,-3.89,88,37,5,1001.01,996.95,993.56,48.26,38.1,10.16,40.23,14.48,57.94,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-01,2016,9,1,26.67,22.78,18.89,15.0,6.67,-2.22,78,35,12,1000.0,996.61,994.24,48.26,45.72,30.48,35.41,14.48,43.45,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-02,2016,9,2,30.0,25.0,20.0,17.78,14.44,11.67,83,57,26,1006.09,1002.37,1000.0,48.26,30.48,15.24,17.7,6.44,28.97,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-03,2016,9,3,30.56,24.44,18.89,18.89,17.22,14.44,94,62,33,1009.14,1007.11,1005.08,48.26,30.48,15.24,14.48,6.44,35.41,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-04,2016,9,4,30.0,25.0,20.0,21.11,18.89,16.11,88,69,37,1011.17,1009.48,1008.13,43.18,10.16,2.54,17.7,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-05,2016,9,5,31.67,24.44,16.67,18.33,15.0,11.11,94,59,19,1012.19,1010.16,1008.13,48.26,25.4,12.7,20.92,9.66,40.23,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-06,2016,9,6,31.67,24.44,17.78,18.89,13.89,7.78,94,53,17,1010.16,1008.13,1006.09,48.26,30.48,7.62,25.75,8.05,32.19,0.25,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-07,2016,9,7,30.0,24.44,18.89,17.78,16.11,13.89,88,60,32,1007.79,1006.09,1004.06,38.1,17.78,10.16,25.75,8.05,32.19,8.89,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-08,2016,9,8,32.78,24.44,15.56,17.22,13.33,5.0,94,55,17,1008.13,1006.43,1005.08,48.26,27.94,15.24,17.7,9.66,40.23,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-09,2016,9,9,31.67,23.33,15.56,16.11,13.33,8.33,88,54,15,1009.48,1008.13,1007.11,48.26,30.48,12.7,14.48,8.05,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-10,2016,9,10,30.56,23.33,15.56,17.78,12.78,9.44,82,50,20,1011.17,1009.82,1008.13,48.26,35.56,12.7,17.7,9.66,0.0,3.05,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-11,2016,9,11,25.0,20.0,15.56,20.0,16.67,15.0,100,77,46,1017.27,1013.88,1010.16,33.02,15.24,2.54,20.92,9.66,40.23,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-12,2016,9,12,27.78,22.22,16.67,17.78,16.11,13.89,94,69,40,1018.28,1017.27,1015.24,17.78,15.24,10.16,17.7,6.44,0.0,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-13,2016,9,13,27.22,22.22,17.78,18.89,18.33,16.67,100,79,45,1018.96,1017.61,1015.91,12.7,7.62,2.54,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-14,2016,9,14,30.0,23.89,17.78,20.0,18.89,16.11,100,78,38,1017.95,1016.25,1013.88,15.24,7.62,2.54,32.19,6.44,49.89,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-15,2016,9,15,30.0,23.89,17.78,21.11,18.89,15.0,100,73,33,1016.25,1014.22,1012.19,15.24,10.16,2.54,14.48,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-16,2016,9,16,30.0,25.0,18.89,22.78,20.0,13.33,100,77,39,1015.24,1012.53,1010.16,27.94,5.08,2.54,25.75,4.83,54.72,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-17,2016,9,17,22.78,20.0,17.78,18.89,16.67,14.44,94,76,50,1019.98,1017.95,1015.24,33.02,12.7,5.08,20.92,4.83,0.0,9.91,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-18,2016,9,18,22.78,18.89,15.0,17.22,15.56,12.78,94,82,54,1022.01,1020.32,1018.96,35.56,17.78,5.08,17.7,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-19,2016,9,19,25.56,18.89,11.67,12.78,10.0,6.67,94,60,21,1024.04,1021.33,1018.96,48.26,40.64,15.24,20.92,11.27,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-20,2016,9,20,26.67,18.89,10.56,13.89,10.56,5.56,94,62,17,1022.01,1019.98,1017.95,48.26,33.02,10.16,17.7,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-21,2016,9,21,23.33,18.89,13.89,15.0,13.33,10.56,94,73,33,1020.99,1018.96,1017.61,17.78,12.7,10.16,11.27,4.83,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-22,2016,9,22,25.0,20.0,15.0,17.78,15.56,13.89,100,77,42,1017.95,1015.24,1012.19,12.7,10.16,5.08,11.27,4.83,0.0,5.08,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-23,2016,9,23,26.11,21.11,15.56,18.89,17.22,16.11,100,81,49,1013.2,1011.85,1009.14,10.16,5.08,0.0,14.48,6.44,0.0,0.001,"Fog , Rain , Thunderstorm",1.0,1.0,1.0,0.0,0.0
Beijing,2016-09-24,2016,9,24,26.67,21.67,16.67,20.0,17.78,15.0,100,76,49,1013.2,1010.16,1008.13,15.24,7.62,2.54,17.7,8.05,0.0,4.06,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-25,2016,9,25,26.67,22.78,18.89,20.0,18.33,17.22,94,77,51,1016.25,1013.88,1011.17,10.16,5.08,2.54,14.48,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-09-26,2016,9,26,21.67,20.0,17.78,18.89,17.78,17.22,100,91,76,1015.24,1013.88,1011.85,12.7,7.62,2.54,17.7,6.44,35.41,24.89,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Beijing,2016-09-27,2016,9,27,21.67,17.22,11.67,17.78,6.11,0.0,100,48,18,1027.09,1020.99,1014.22,48.26,20.32,0.0,43.45,19.31,61.16,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-09-28,2016,9,28,20.56,14.44,7.78,7.78,2.22,-1.11,93,48,15,1029.12,1025.73,1022.01,48.26,40.64,15.24,17.7,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-29,2016,9,29,21.67,13.33,5.56,11.11,6.67,2.22,100,64,20,1023.03,1019.64,1016.25,22.86,12.7,7.62,17.7,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-09-30,2016,9,30,23.89,17.22,10.56,12.78,10.0,7.22,94,65,25,1017.61,1015.58,1013.2,12.7,10.16,5.08,11.27,4.83,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-01,2016,10,1,23.89,18.33,12.78,15.0,12.22,7.22,94,69,24,1016.25,1014.56,1013.2,10.16,7.62,2.54,11.27,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-02,2016,10,2,25.0,18.89,12.78,17.78,13.89,11.11,100,72,39,1016.25,1012.87,1009.14,7.62,5.08,2.54,17.7,4.83,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-03,2016,10,3,28.89,22.78,16.67,18.89,16.67,12.78,100,74,32,1015.24,1010.83,1009.14,12.7,7.62,2.54,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-04,2016,10,4,20.0,16.67,13.89,13.89,12.22,8.89,94,76,54,1017.27,1015.24,1012.19,30.48,15.24,2.54,28.97,12.87,40.23,6.1,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-05,2016,10,5,21.11,16.67,11.67,13.89,12.78,11.11,100,83,49,1022.35,1018.62,1016.25,12.7,10.16,2.54,17.7,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-06,2016,10,6,18.33,15.0,11.67,13.89,12.78,11.11,100,86,65,1027.09,1025.06,1022.01,15.24,10.16,0.0,14.48,6.44,0.0,11.94,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-07,2016,10,7,15.0,13.33,11.67,13.33,11.67,2.22,100,90,34,1024.04,1019.3,1016.25,48.26,7.62,2.54,25.75,9.66,43.45,9.91,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-08,2016,10,8,17.78,11.11,5.0,5.0,-0.56,-6.11,93,44,14,1025.06,1022.01,1018.96,48.26,40.64,12.7,35.41,20.92,54.72,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-09,2016,10,9,17.78,11.11,3.89,6.11,3.33,-2.22,100,69,25,1025.4,1023.03,1019.98,30.48,17.78,10.16,20.92,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-10,2016,10,10,17.78,11.11,5.0,10.0,6.67,3.89,100,78,38,1020.99,1018.28,1015.24,12.7,7.62,2.54,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-11,2016,10,11,18.89,12.78,6.67,11.11,8.89,6.11,94,76,46,1025.73,1021.67,1017.95,12.7,7.62,2.54,17.7,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-12,2016,10,12,18.33,15.0,11.67,12.22,10.0,7.22,94,74,50,1027.09,1024.04,1020.99,12.7,10.16,2.54,14.48,3.22,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-13,2016,10,13,20.56,14.44,8.89,13.89,12.22,8.89,100,83,50,1021.33,1019.3,1017.27,10.16,5.08,0.0,6.44,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-10-14,2016,10,14,21.67,16.67,11.67,15.0,12.78,11.11,100,88,49,1022.69,1020.65,1018.96,7.62,2.54,0.0,11.27,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-10-15,2016,10,15,17.22,13.33,8.89,13.89,12.22,7.78,100,88,65,1024.04,1022.35,1020.99,5.08,2.54,2.54,11.27,3.22,0.0,0.25,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-16,2016,10,16,19.44,15.56,10.56,13.89,12.78,11.11,100,85,54,1022.01,1018.28,1015.24,10.16,5.08,2.54,14.48,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-17,2016,10,17,22.22,15.0,7.78,12.78,8.33,2.78,100,69,21,1023.03,1020.65,1018.96,27.94,5.08,0.0,20.92,8.05,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-10-18,2016,10,18,17.78,15.56,13.89,14.44,12.78,11.67,94,84,70,1022.01,1019.98,1017.95,12.7,7.62,2.54,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-19,2016,10,19,20.0,16.67,12.78,16.11,14.44,12.78,100,89,73,1018.96,1016.59,1015.24,5.08,2.54,0.0,11.27,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-10-20,2016,10,20,16.67,13.33,10.0,15.0,8.89,3.89,100,73,37,1024.04,1021.67,1018.96,30.48,10.16,0.0,25.75,9.66,35.41,4.06,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Beijing,2016-10-21,2016,10,21,11.67,11.11,10.0,10.0,8.89,6.67,100,88,67,1022.01,1019.3,1017.27,15.24,7.62,2.54,14.48,8.05,32.19,6.1,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-22,2016,10,22,15.0,11.11,7.78,10.0,5.56,1.67,94,65,36,1025.4,1022.69,1018.96,48.26,35.56,17.78,17.7,11.27,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-23,2016,10,23,15.56,10.0,5.0,7.78,3.33,-2.22,93,64,18,1025.4,1023.03,1019.98,40.64,25.4,10.16,14.48,4.83,20.92,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-24,2016,10,24,11.67,8.33,5.0,7.78,6.11,3.89,100,85,65,1020.99,1017.61,1014.22,12.7,10.16,2.54,6.44,4.83,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-25,2016,10,25,17.78,11.11,5.0,10.0,7.22,3.89,100,82,48,1017.95,1014.56,1012.19,12.7,7.62,0.0,14.48,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Beijing,2016-10-26,2016,10,26,17.78,12.78,7.78,9.44,1.67,-7.78,100,53,17,1028.78,1023.7,1017.95,48.26,15.24,2.54,20.92,11.27,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-27,2016,10,27,10.0,8.89,7.22,7.78,4.44,1.67,100,74,43,1029.12,1027.09,1025.06,43.18,15.24,5.08,17.7,8.05,0.0,11.94,Rain,1.0,0.0,0.0,0.0,0.0
Beijing,2016-10-28,2016,10,28,12.78,7.78,2.78,7.22,-3.89,-12.78,100,47,10,1033.52,1029.8,1026.07,48.26,43.18,17.78,35.41,14.48,54.72,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-29,2016,10,29,12.78,5.56,-2.22,0.0,-3.33,-7.78,100,60,15,1034.54,1030.81,1026.07,40.64,25.4,12.7,25.75,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-30,2016,10,30,11.67,6.11,0.56,1.11,-3.33,-16.11,87,54,9,1035.22,1026.75,1023.03,48.26,17.78,5.08,35.41,9.66,46.67,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-10-31,2016,10,31,6.67,1.67,-3.33,-10.0,-16.67,-22.22,47,22,6,1040.97,1037.59,1035.22,48.26,43.18,15.24,32.19,19.31,49.89,0.0,No event,0.0,0.0,0.0,0.0,0.0
Beijing,2016-11-01,2016,11,1,7.78,1.11,-6.11,-2.78,-7.78,-12.78,93,55,19,1037.59,1034.2,1030.14,17.78,12.7,7.62,14.48,6.44,35.41,0.0,No event,0.0,0.0,0.0,0.0,0.0
